time,latitude,longitude,number_x,expver_x,u10,v10,d2m,t2m,blh,number_y,expver_y,avg_tprate,number,expver,tp,ssrd
2021-02-02 16:00:00,10.81,106.62,0,1,-1.3773937,0.64426064,293.7815,297.09155,282.01025,0,1,0.0,0,1,0.0,0.0
2021-02-02 17:00:00,10.81,106.62,0,1,-1.3281832,0.43307853,293.88745,296.61646,195.84901,0,1,0.0,0,1,0.0,0.0
2021-02-02 18:00:00,10.81,106.62,0,1,-1.3085918,0.50231063,293.87915,296.34595,133.6444,0,1,0.0,0,1,0.0,0.0
2021-02-02 19:00:00,10.81,106.62,0,1,-1.2550116,0.47909135,293.84863,296.13623,99.35605,0,1,0.0,0,1,0.0,0.0
2021-02-02 20:00:00,10.81,106.62,0,1,-1.1341858,0.023196474,293.91064,295.76343,71.04785,0,1,0.0,0,1,0.0,0.0
2021-02-02 21:00:00,10.81,106.62,0,1,-0.104407966,-1.0350208,294.4756,296.06226,47.32634,0,1,0.0,0,1,0.0,0.0
2021-02-02 22:00:00,10.81,106.62,0,1,0.5079527,-1.1055346,293.58862,294.9685,65.68553,0,1,0.0,0,1,0.0,0.0
2021-02-02 23:00:00,10.81,106.62,0,1,0.5000656,-1.2036295,293.70557,295.0769,82.97455,0,1,0.0,0,1,0.0,0.0
2021-02-03 00:00:00,10.81,106.62,0,1,1.0988569,-1.1209068,293.24976,295.17114,113.04108,0,1,0.0,0,1,0.0,105180.94
2021-02-03 01:00:00,10.81,106.62,0,1,0.8364656,-1.3932104,293.7141,296.8816,365.4607,0,1,0.0,0,1,0.0,767014.0
2021-02-03 02:00:00,10.81,106.62,0,1,0.32158387,-1.5350752,292.43652,299.95923,606.57275,0,1,0.0,0,1,0.0,1621465.0
2021-02-03 03:00:00,10.81,106.62,0,1,-0.05880691,-0.83424526,291.49854,300.2688,847.7737,0,1,0.0,0,1,0.0,2380518.0
2021-02-03 04:00:00,10.81,106.62,0,1,-0.15959036,-0.18588555,292.61157,301.68213,1058.313,0,1,0.0,0,1,0.0,2945945.0
2021-02-03 05:00:00,10.81,106.62,0,1,-0.26691628,0.022427611,292.76294,303.40747,1252.2842,0,1,0.0,0,1,0.0,3256938.0
2021-02-03 06:00:00,10.81,106.62,0,1,-0.4015172,0.12396932,292.9463,303.89258,1449.9575,0,1,0.0,0,1,0.0,3277884.0
2021-02-03 07:00:00,10.81,106.62,0,1,-0.78199315,0.27573943,293.19043,304.2942,1659.927,0,1,0.0,0,1,0.0,3040266.0
2021-02-03 08:00:00,10.81,106.62,0,1,-1.090828,0.66071707,292.71997,304.20703,1761.572,0,1,0.0,0,1,0.0,2205869.0
2021-02-03 09:00:00,10.81,106.62,0,1,-1.1886749,1.5384989,291.42285,304.28613,1573.3125,0,1,0.0,0,1,0.0,1496560.0
2021-02-03 10:00:00,10.81,106.62,0,1,-1.0604868,2.8521748,293.57642,302.22754,783.7134,0,1,0.0,0,1,0.0,814317.56
2021-02-03 11:00:00,10.81,106.62,0,1,-1.1174326,3.505577,293.79028,301.1814,396.38403,0,1,0.0,0,1,0.0,218877.31
2021-02-03 12:00:00,10.81,106.62,0,1,-1.585269,3.7186346,294.67065,300.29028,340.79004,0,1,0.0,0,1,0.0,0.0
2021-02-03 13:00:00,10.81,106.62,0,1,-1.9829683,3.1403065,294.75,298.89087,316.2661,0,1,0.0,0,1,0.0,0.0
2021-02-03 14:00:00,10.81,106.62,0,1,-2.0148106,2.2211847,294.50342,298.27148,289.4795,0,1,0.0,0,1,0.0,0.0
2021-02-03 15:00:00,10.81,106.62,0,1,-1.6597824,1.1787987,295.0017,298.63623,260.97607,0,1,0.0,0,1,0.0,0.0
2021-02-03 16:00:00,10.81,106.62,0,1,-1.2280865,0.24200624,294.79712,298.64893,186.18094,0,1,0.0,0,1,0.0,0.0
2021-02-03 17:00:00,10.81,106.62,0,1,-0.84964097,-0.33377904,293.89624,296.88477,86.91574,0,1,0.0,0,1,0.0,0.0
2021-02-03 18:00:00,10.81,106.62,0,1,0.031484883,-0.20399499,293.37573,296.48022,48.02632,0,1,0.0,0,1,0.0,0.0
2021-02-03 19:00:00,10.81,106.62,0,1,0.5131429,-0.31288916,293.2605,296.72607,33.838226,0,1,0.0,0,1,0.0,0.0
2021-02-03 20:00:00,10.81,106.62,0,1,0.7782899,-0.5816828,293.3567,295.7339,42.68898,0,1,0.0,0,1,0.0,0.0
2021-02-03 21:00:00,10.81,106.62,0,1,0.9258147,-0.7567251,293.9497,296.1482,51.290558,0,1,0.0,0,1,0.0,0.0
2021-02-03 22:00:00,10.81,106.62,0,1,1.043786,-0.4610523,293.7119,295.55664,55.542694,0,1,0.0,0,1,0.0,0.0
2021-02-03 23:00:00,10.81,106.62,0,1,1.0163069,-0.5934882,293.45288,295.177,61.659622,0,1,0.0,0,1,0.0,0.0
2021-02-04 00:00:00,10.81,106.62,0,1,1.3458862,-0.77437,293.3916,295.57617,102.33331,0,1,0.0,0,1,0.0,103027.81
2021-02-04 01:00:00,10.81,106.62,0,1,1.3796225,-1.0974283,293.4558,296.97217,334.82642,0,1,0.0,0,1,0.0,744922.6
2021-02-04 02:00:00,10.81,106.62,0,1,1.4496822,-1.0165987,292.25122,300.28857,550.1614,0,1,0.0,0,1,0.0,1600532.0
2021-02-04 03:00:00,10.81,106.62,0,1,1.7627974,-0.9014268,291.67798,300.74536,718.67773,0,1,0.0,0,1,0.0,2315150.0
2021-02-04 04:00:00,10.81,106.62,0,1,1.853034,-0.7791451,292.27466,301.6394,1022.00977,0,1,0.0,0,1,0.0,2889583.0
2021-02-04 05:00:00,10.81,106.62,0,1,1.3570681,-0.60954744,293.59253,303.89844,1323.4834,0,1,0.0,0,1,0.0,3197411.0
2021-02-04 06:00:00,10.81,106.62,0,1,0.54453796,-0.39519238,292.76538,304.3872,1541.0259,0,1,0.0,0,1,0.0,3185178.0
2021-02-04 07:00:00,10.81,106.62,0,1,-0.5080062,-0.21931165,292.85254,305.0127,1808.7136,0,1,0.0,0,1,0.0,2742489.0
2021-02-04 08:00:00,10.81,106.62,0,1,-0.42252874,-0.10757542,292.61743,304.6062,1419.565,0,1,0.0,0,1,0.0,1799102.0
2021-02-04 09:00:00,10.81,106.62,0,1,-0.21169937,0.46705043,292.15576,304.46362,1202.5093,0,1,6.197632e-08,0,1,2.4790546e-07,758163.25
2021-02-04 10:00:00,10.81,106.62,0,1,0.19348854,1.2081289,294.00806,302.37354,476.25464,0,1,0.0,0,1,0.0,336759.2
2021-02-04 11:00:00,10.81,106.62,0,1,0.18564576,1.6831121,293.86646,301.81348,208.33852,0,1,0.0,0,1,0.0,153671.75
2021-02-04 12:00:00,10.81,106.62,0,1,-0.4820925,2.4267302,294.61572,301.43286,215.20717,0,1,0.0,0,1,0.0,0.0
2021-02-04 13:00:00,10.81,106.62,0,1,-0.77011865,2.6881952,294.6687,300.7307,220.05177,0,1,0.0,0,1,0.0,0.0
2021-02-04 14:00:00,10.81,106.62,0,1,-0.6494327,2.494669,295.69067,300.20996,214.3172,0,1,0.0,0,1,0.0,0.0
2021-02-04 15:00:00,10.81,106.62,0,1,-0.27859712,1.8730135,295.52148,300.06567,180.58301,0,1,0.0,0,1,0.0,0.0
2021-02-04 16:00:00,10.81,106.62,0,1,-0.119953096,1.283946,295.46802,299.93848,140.7077,0,1,0.0,0,1,0.0,0.0
2021-02-04 17:00:00,10.81,106.62,0,1,-0.0051033124,0.74684125,296.64258,299.13135,96.97337,0,1,0.0,0,1,0.0,0.0
2021-02-04 18:00:00,10.81,106.62,0,1,0.3622086,0.4725281,296.60693,298.98584,56.061005,0,1,0.0,0,1,0.0,0.0
2021-02-04 19:00:00,10.81,106.62,0,1,0.65832895,0.3235817,296.30273,298.71387,39.203903,0,1,0.0,0,1,0.0,0.0
2021-02-04 20:00:00,10.81,106.62,0,1,0.72254497,0.43308282,295.979,298.08643,39.37755,0,1,0.0,0,1,0.0,0.0
2021-02-04 21:00:00,10.81,106.62,0,1,0.71755606,0.59476584,295.70654,297.9463,38.427628,0,1,0.0,0,1,0.0,0.0
2021-02-04 22:00:00,10.81,106.62,0,1,0.83282924,0.7326407,296.13477,297.59497,65.32765,0,1,0.0,0,1,0.0,0.0
2021-02-04 23:00:00,10.81,106.62,0,1,0.6331368,0.81334794,295.2522,296.5088,63.822815,0,1,0.0,0,1,0.0,0.0
2021-02-05 00:00:00,10.81,106.62,0,1,0.41290253,0.65365267,295.9209,297.594,94.077545,0,1,0.0,0,1,0.0,106499.19
2021-02-05 01:00:00,10.81,106.62,0,1,0.038581043,0.16644889,295.83765,298.2627,280.2661,0,1,0.0,0,1,0.0,749936.2
2021-02-05 02:00:00,10.81,106.62,0,1,0.30306828,-0.47063106,295.9192,300.92334,582.23486,0,1,0.0,0,1,0.0,1596866.0
2021-02-05 03:00:00,10.81,106.62,0,1,1.117403,-0.8854767,294.0044,301.37183,967.0115,0,1,0.0,0,1,0.0,2350094.0
2021-02-05 04:00:00,10.81,106.62,0,1,1.3584375,-1.1577501,293.98657,301.94702,1331.53,0,1,0.0,0,1,0.0,2909359.0
2021-02-05 05:00:00,10.81,106.62,0,1,0.9434836,-1.0900288,294.2246,304.35596,1487.4438,0,1,6.39158e-07,0,1,2.4420933e-06,3087290.0
2021-02-05 06:00:00,10.81,106.62,0,1,0.82127625,-0.8540929,294.375,304.82544,1491.3547,0,1,3.2339394e-06,0,1,1.1657589e-05,2838834.0
2021-02-05 07:00:00,10.81,106.62,0,1,0.7737517,-0.5942776,294.3296,304.8999,1362.1006,0,1,8.102178e-06,0,1,2.907055e-05,2164511.0
2021-02-05 08:00:00,10.81,106.62,0,1,0.5428177,-0.19727618,295.03027,304.9519,1326.9307,0,1,8.202813e-06,0,1,2.949193e-05,1970284.0
2021-02-05 09:00:00,10.81,106.62,0,1,0.3557319,0.5392766,294.2107,304.81226,1116.0496,0,1,7.859155e-06,0,1,2.8289156e-05,1423385.0
2021-02-05 10:00:00,10.81,106.62,0,1,0.5942152,1.554431,294.84985,302.59473,708.4944,0,1,8.966229e-07,0,1,3.4719533e-06,831286.56
2021-02-05 11:00:00,10.81,106.62,0,1,-0.32136244,2.450801,295.05273,301.70044,354.1936,0,1,9.061097e-08,0,1,3.6244393e-07,200139.81
2021-02-05 12:00:00,10.81,106.62,0,1,-0.79666317,3.0824108,295.20093,301.29858,338.9646,0,1,0.0,0,1,0.0,0.0
2021-02-05 13:00:00,10.81,106.62,0,1,-1.2765942,2.9842987,294.63354,300.0188,310.94873,0,1,0.0,0,1,0.0,0.0
2021-02-05 14:00:00,10.81,106.62,0,1,-1.6666431,2.5075426,294.67114,299.34644,297.74756,0,1,0.0,0,1,0.0,0.0
2021-02-05 15:00:00,10.81,106.62,0,1,-1.7329302,1.8578215,295.4922,299.54932,282.51172,0,1,0.0,0,1,0.0,0.0
2021-02-05 16:00:00,10.81,106.62,0,1,-1.4946404,1.210515,295.45288,299.3662,254.04968,0,1,0.0,0,1,0.0,0.0
2021-02-05 17:00:00,10.81,106.62,0,1,-1.1007013,0.89842844,294.85107,298.68677,204.97942,0,1,0.0,0,1,0.0,0.0
2021-02-05 18:00:00,10.81,106.62,0,1,-0.8499192,0.90339375,294.75684,298.13086,147.97867,0,1,0.0,0,1,0.0,0.0
2021-02-05 19:00:00,10.81,106.62,0,1,-0.6700662,0.99645436,294.90527,298.00098,111.130066,0,1,0.0,0,1,0.0,0.0
2021-02-05 20:00:00,10.81,106.62,0,1,-0.4818241,1.0339727,295.16968,297.60742,82.186676,0,1,0.0,0,1,0.0,0.0
2021-02-05 21:00:00,10.81,106.62,0,1,-0.3495934,0.55379856,294.87793,297.47583,64.75513,0,1,0.0,0,1,0.0,0.0
2021-02-05 22:00:00,10.81,106.62,0,1,0.1465354,0.2113477,295.0349,297.35596,61.914062,0,1,0.0,0,1,0.0,0.0
2021-02-05 23:00:00,10.81,106.62,0,1,0.1491332,-0.36462098,294.96606,297.14697,44.555603,0,1,0.0,0,1,0.0,0.0
2021-02-06 00:00:00,10.81,106.62,0,1,0.27669382,-0.5387559,294.9724,297.26147,93.04031,0,1,0.0,0,1,0.0,108132.625
2021-02-06 01:00:00,10.81,106.62,0,1,0.2852611,-0.7397296,295.1172,297.9961,357.20093,0,1,0.0,0,1,0.0,771209.4
2021-02-06 02:00:00,10.81,106.62,0,1,0.43814015,-1.1457548,295.36963,301.20093,551.39014,0,1,0.0,0,1,0.0,1602221.0
2021-02-06 03:00:00,10.81,106.62,0,1,0.57827246,-1.1723518,293.97583,302.0791,768.64087,0,1,0.0,0,1,0.0,2355360.0
2021-02-06 04:00:00,10.81,106.62,0,1,0.40360153,-1.0747738,293.92334,302.51758,1094.6755,0,1,0.0,0,1,0.0,2915070.0
2021-02-06 05:00:00,10.81,106.62,0,1,0.29991925,-0.95232725,294.0105,303.8213,1347.5598,0,1,4.291274e-07,0,1,1.6019712e-06,3234224.0
2021-02-06 06:00:00,10.81,106.62,0,1,-0.07842493,-0.7819403,294.54443,305.02905,1544.8357,0,1,0.0,0,1,0.0,2970043.0
2021-02-06 07:00:00,10.81,106.62,0,1,-0.20527816,-0.44467103,294.51367,305.52808,1558.384,0,1,2.4029205e-06,0,1,8.867965e-06,2477699.0
2021-02-06 08:00:00,10.81,106.62,0,1,-0.5069188,-0.04702034,294.83057,304.87256,1480.3735,0,1,8.353949e-06,0,1,3.026877e-05,1991499.0
2021-02-06 09:00:00,10.81,106.62,0,1,-0.51271296,0.8690477,294.3313,304.58594,1225.1519,0,1,3.1039172e-06,0,1,1.1061603e-05,1409157.0
2021-02-06 10:00:00,10.81,106.62,0,1,-0.34311086,2.0565195,295.4973,302.52734,891.91284,0,1,9.775003e-07,0,1,3.5475578e-06,795649.56
2021-02-06 11:00:00,10.81,106.62,0,1,-0.682779,2.8918343,295.4673,302.05005,391.81665,0,1,0.0,0,1,0.0,197746.75
2021-02-06 12:00:00,10.81,106.62,0,1,-1.2183161,3.1611814,295.48486,301.5647,406.52295,0,1,0.0,0,1,0.0,0.0
2021-02-06 13:00:00,10.81,106.62,0,1,-1.3243055,2.7362452,295.09912,300.81958,370.7417,0,1,0.0,0,1,0.0,0.0
2021-02-06 14:00:00,10.81,106.62,0,1,-0.9540881,2.0734606,294.15674,299.17285,328.9331,0,1,0.0,0,1,0.0,0.0
2021-02-06 15:00:00,10.81,106.62,0,1,-0.3569119,1.6369514,295.21606,299.70044,262.27905,0,1,0.0,0,1,0.0,0.0
2021-02-06 16:00:00,10.81,106.62,0,1,0.16884053,1.3055143,294.9646,299.6587,161.69041,0,1,1.1446582e-07,0,1,4.5786334e-07,0.0
2021-02-06 17:00:00,10.81,106.62,0,1,0.56887496,1.0580473,294.69482,299.3557,93.58963,0,1,8.58675e-08,0,1,3.434701e-07,0.0
2021-02-06 18:00:00,10.81,106.62,0,1,0.60266656,0.7612901,294.76685,299.15894,84.79248,0,1,2.8620087e-07,0,1,1.1448028e-06,0.0
2021-02-06 19:00:00,10.81,106.62,0,1,0.67453814,0.640425,295.0703,299.11426,88.57289,0,1,0.0,0,1,0.0,0.0
2021-02-06 20:00:00,10.81,106.62,0,1,0.98638874,0.4614058,295.05493,298.79688,88.83594,0,1,0.0,0,1,0.0,0.0
2021-02-06 21:00:00,10.81,106.62,0,1,1.2547731,0.1722064,294.81494,298.4973,91.09094,0,1,0.0,0,1,0.0,0.0
2021-02-06 22:00:00,10.81,106.62,0,1,1.0488434,0.31317383,295.58472,298.31763,94.398315,0,1,0.0,0,1,0.0,0.0
2021-02-06 23:00:00,10.81,106.62,0,1,0.9148491,0.23663658,295.36084,297.88843,81.72908,0,1,0.0,0,1,0.0,0.0
2021-02-07 00:00:00,10.81,106.62,0,1,1.0052366,-0.20578754,295.04053,297.90918,129.96875,0,1,0.0,0,1,0.0,106130.44
2021-02-07 01:00:00,10.81,106.62,0,1,0.6930079,-0.28614092,295.2522,298.45898,397.47827,0,1,0.0,0,1,0.0,761472.1
2021-02-07 02:00:00,10.81,106.62,0,1,0.18384743,-0.4318558,295.34766,300.80298,613.67017,0,1,0.0,0,1,0.0,1554307.0
2021-02-07 03:00:00,10.81,106.62,0,1,-0.045312658,-0.77684766,294.0183,301.2666,805.4634,0,1,0.0,0,1,0.0,2245589.0
2021-02-07 04:00:00,10.81,106.62,0,1,0.06155476,-1.1044493,294.18872,302.19385,1051.0938,0,1,0.0,0,1,0.0,2744052.0
2021-02-07 05:00:00,10.81,106.62,0,1,0.010212,-1.1339989,293.87842,303.58008,1225.4346,0,1,3.6244393e-07,0,1,1.4497755e-06,2446784.0
2021-02-07 06:00:00,10.81,106.62,0,1,0.19943887,-0.93699706,293.59985,303.67236,1329.9668,0,1,5.6755704e-07,0,1,2.0411508e-06,2339305.0
2021-02-07 07:00:00,10.81,106.62,0,1,0.2160629,-0.61935556,293.47314,303.84912,1400.0205,0,1,4.716717e-06,0,1,1.6711318e-05,1819160.0
2021-02-07 08:00:00,10.81,106.62,0,1,0.21624708,-0.082525134,293.35278,303.2334,1455.5164,0,1,3.4434197e-06,0,1,1.2228485e-05,2135693.0
2021-02-07 09:00:00,10.81,106.62,0,1,-0.1828236,0.46572256,293.47925,303.81616,1408.2505,0,1,2.3083785e-06,0,1,8.279694e-06,1437177.0
2021-02-07 10:00:00,10.81,106.62,0,1,-0.23680037,1.8077822,295.2578,302.26,794.7468,0,1,1.8286111e-05,0,1,6.558966e-05,807086.2
2021-02-07 11:00:00,10.81,106.62,0,1,-0.598634,2.0493832,295.3335,301.5796,285.58936,0,1,3.7206843e-07,0,1,1.2593418e-06,189231.5
2021-02-07 12:00:00,10.81,106.62,0,1,-1.0799932,2.2300043,294.57544,300.56543,255.59807,0,1,0.0,0,1,0.0,0.0
2021-02-07 13:00:00,10.81,106.62,0,1,-1.0502834,2.0428514,294.70508,300.2644,239.26987,0,1,0.0,0,1,0.0,0.0
2021-02-07 14:00:00,10.81,106.62,0,1,-0.7259738,1.8086843,294.8777,299.33618,213.245,0,1,0.0,0,1,0.0,0.0
2021-02-07 15:00:00,10.81,106.62,0,1,-0.49389255,1.6028261,296.28784,299.8313,183.68474,0,1,0.0,0,1,0.0,0.0
2021-02-07 16:00:00,10.81,106.62,0,1,-0.496437,1.4338818,296.41504,299.5891,162.77795,0,1,0.0,0,1,0.0,0.0
2021-02-07 17:00:00,10.81,106.62,0,1,-0.46930707,1.2935457,296.20752,298.88892,143.3397,0,1,0.0,0,1,0.0,0.0
2021-02-07 18:00:00,10.81,106.62,0,1,-0.3539977,1.3052759,296.10303,298.69775,125.95473,0,1,0.0,0,1,0.0,0.0
2021-02-07 19:00:00,10.81,106.62,0,1,-0.40666258,1.4366274,296.02417,298.5183,136.02928,0,1,0.0,0,1,0.0,0.0
2021-02-07 20:00:00,10.81,106.62,0,1,-0.49969965,1.4183111,295.70068,298.08423,148.2507,0,1,0.0,0,1,0.0,0.0
2021-02-07 21:00:00,10.81,106.62,0,1,-0.5046919,1.176938,295.59424,298.09473,144.11783,0,1,0.0,0,1,0.0,0.0
2021-02-07 22:00:00,10.81,106.62,0,1,-0.44929773,0.9936054,295.1377,297.4934,145.43187,0,1,0.0,0,1,0.0,0.0
2021-02-07 23:00:00,10.81,106.62,0,1,-0.44781744,0.45537722,295.17456,297.6272,125.73538,0,1,0.0,0,1,0.0,0.0
2021-02-08 00:00:00,10.81,106.62,0,1,-0.22752905,-0.51969147,295.0642,297.86914,157.49449,0,1,0.0,0,1,0.0,93140.125
2021-02-08 01:00:00,10.81,106.62,0,1,-0.18074352,-0.7626361,295.19995,298.2544,296.64404,0,1,0.0,0,1,0.0,647416.0
2021-02-08 02:00:00,10.81,106.62,0,1,0.020057943,-0.86883986,296.39185,301.35376,483.87622,0,1,0.0,0,1,0.0,1501450.0
2021-02-08 03:00:00,10.81,106.62,0,1,0.28672248,-0.96557343,295.10767,301.51538,773.948,0,1,1.5287325e-05,0,1,5.4988515e-05,2116200.0
2021-02-08 04:00:00,10.81,106.62,0,1,0.5168712,-0.91819227,295.4463,302.28735,1104.1726,0,1,5.6433215e-05,0,1,0.00020307186,2618853.0
2021-02-08 05:00:00,10.81,106.62,0,1,0.5863619,-0.8515783,295.67383,303.48804,1209.9922,0,1,3.5039076e-05,0,1,0.00012611778,2317987.0
2021-02-08 06:00:00,10.81,106.62,0,1,0.2518363,-0.7344783,295.81714,303.792,1342.4304,0,1,1.8857012e-05,0,1,6.783758e-05,2240614.0
2021-02-08 07:00:00,10.81,106.62,0,1,-0.20431739,-0.5145419,295.93652,304.02124,1340.449,0,1,2.6567155e-05,0,1,9.61186e-05,2186934.0
2021-02-08 08:00:00,10.81,106.62,0,1,-1.0030098,-0.52433944,295.4807,302.2422,754.7854,0,1,6.9558606e-05,0,1,0.00025007897,1869519.0
2021-02-08 09:00:00,10.81,106.62,0,1,-1.3922119,0.119016945,294.59692,301.53442,480.95898,0,1,0.00032468815,0,1,0.0011689886,1075049.0
2021-02-08 10:00:00,10.81,106.62,0,1,-0.67509115,1.2695589,296.88916,299.56274,273.87842,0,1,0.0002884674,0,1,0.0010379755,551126.3
2021-02-08 11:00:00,10.81,106.62,0,1,-0.7948494,1.3217993,297.3628,299.45386,258.71704,0,1,0.00016896571,0,1,0.00060820766,83429.81
2021-02-08 12:00:00,10.81,106.62,0,1,-0.5071646,1.5459852,297.5398,299.72754,226.1938,0,1,5.9003738e-05,0,1,0.00021255457,0.0
2021-02-08 13:00:00,10.81,106.62,0,1,-0.28718603,1.5509596,297.20752,299.56128,177.1655,0,1,1.1357073e-05,0,1,4.123272e-05,0.0
