system:index,aod_055_mean,aod_055_median,aod_055_point,date,pixel_count,.geo
MCD19A2_A2021096_h28v07_061_2023146044020_02,0.365,0.365,,2021-04-06,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021101_h28v07_061_2023146062547_01,0.26970824937774096,0.28800000000000003,,2021-04-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021102_h28v07_061_2023146064232_01,0.4033714726045595,0.393,0.392,2021-04-12,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021114_h28v07_061_2023146101004_02,0.383,0.383,,2021-04-24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021116_h28v07_061_2023146104914_01,0.3662289732024409,0.364,,2021-04-26,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021116_h28v07_061_2023146104914_02,0.41998218527315917,0.429,,2021-04-26,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021119_h28v07_061_2023146115021_01,0.30453009259259256,0.272,,2021-04-29,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021121_h28v07_061_2023146123119_03,0.41600000000000004,0.41600000000000004,,2021-05-01,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021122_h28v07_061_2023146124918_02,0.26425533395176254,0.265,,2021-05-02,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021123_h28v07_061_2023146130939_03,0.30253619844245744,0.297,,2021-05-03,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021124_h28v07_061_2023146133329_02,0.4095232469247343,0.4135900321543408,,2021-05-04,113,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021125_h28v07_061_2023146135516_01,0.34077965104057156,0.3410000000000001,0.341,2021-05-05,282,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021125_h28v07_061_2023146135516_02,0.3627764378478664,0.343,,2021-05-05,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021130_h28v07_061_2023146154537_02,0.35462656769900175,0.361,,2021-05-10,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021140_h28v07_061_2023146194226_02,0.18444713742591978,0.193,,2021-05-20,141,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021140_h28v07_061_2023146194226_04,0.2501377774532709,0.255,,2021-05-20,107,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021148_h28v07_061_2023146232101_01,0.3894383503849806,0.387,,2021-05-28,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021149_h28v07_061_2023146234630_01,0.37845803224013347,0.394,,2021-05-29,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021149_h28v07_061_2023146234630_04,0.316,0.316,,2021-05-29,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021150_h28v07_061_2023147000907_02,0.2388987386124737,0.2385,,2021-05-30,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021151_h28v07_061_2023147003312_02,0.30686815812337104,0.312,,2021-05-31,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021154_h28v07_061_2023147013946_02,0.4195529953917051,0.429,,2021-06-03,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021155_h28v07_061_2023147020258_01,0.3753422913719943,0.381,,2021-06-04,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021155_h28v07_061_2023147020258_03,0.16031711229946521,0.171,,2021-06-04,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021156_h28v07_061_2023147022715_02,0.4145308740978349,0.406,,2021-06-05,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021156_h28v07_061_2023147022715_04,0.45620878346641613,0.433,,2021-06-05,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021160_h28v07_061_2023147040553_01,0.3382252066115703,0.332,,2021-06-09,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021162_h28v07_061_2023147044846_01,0.21068463544901253,0.194,,2021-06-11,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021165_h28v07_061_2023147055938_01,0.32298474499089264,0.336,,2021-06-14,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021165_h28v07_061_2023147055938_04,0.2909709709709711,0.28200000000000003,,2021-06-14,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021167_h28v07_061_2023147064811_02,0.21908939393939392,0.228,,2021-06-16,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021168_h28v07_061_2023147071859_03,0.30290739202657807,0.318,,2021-06-17,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021169_h28v07_061_2023147074423_03,0.48359182349123947,0.425,,2021-06-18,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021171_h28v07_061_2023147085202_01,0.3567458233890215,0.354,,2021-06-20,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021171_h28v07_061_2023147085202_03,0.12087489799249236,0.07200000000000001,0.07200000000000001,2021-06-20,146,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021174_h28v07_061_2023147101806_01,0.34600000000000003,0.34600000000000003,,2021-06-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021175_h28v07_061_2023147103938_03,0.3260097402597403,0.28,,2021-06-24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021178_h28v07_061_2023147120221_01,0.33487093596059114,0.386,,2021-06-27,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021178_h28v07_061_2023147120221_02,0.3381678765880217,0.327,,2021-06-27,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021179_h28v07_061_2023147122855_02,0.362620574482298,0.357,,2021-06-28,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021179_h28v07_061_2023147122855_03,0.22764783105022832,0.226,,2021-06-28,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021180_h28v07_061_2023147125834_01,0.39732917261055634,0.405,,2021-06-29,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021180_h28v07_061_2023147125834_02,0.2676418942274456,0.276,,2021-06-29,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021181_h28v07_061_2023147131926_04,0.35111370262390673,0.361,,2021-06-30,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021182_h28v07_061_2023148215515_01,0.3324264783759932,0.3446666666666667,,2021-07-01,179,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021182_h28v07_061_2023148215515_02,0.31066009852216747,0.317,,2021-07-01,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021183_h28v07_061_2023148221746_01,0.2895800415800416,0.269,,2021-07-02,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021183_h28v07_061_2023148221746_02,0.22359786741610174,0.224,,2021-07-02,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021184_h28v07_061_2023148224734_03,0.417,0.417,,2021-07-03,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021188_h28v07_061_2023148234852_02,0.35265341488277263,0.34800000000000003,,2021-07-07,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021191_h28v07_061_2023149003145_01,0.38217002881844375,0.379,,2021-07-10,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021192_h28v07_061_2023149004442_02,0.3888724544480171,0.379,,2021-07-11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021198_h28v07_061_2023149015209_01,0.33608,0.362,,2021-07-17,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021198_h28v07_061_2023149015209_02,0.37,0.37,,2021-07-17,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021206_h28v07_061_2023149030813_03,0.24789298177588215,0.257,,2021-07-25,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021207_h28v07_061_2023149031641_01,0.29817529602971904,0.305,,2021-07-26,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021207_h28v07_061_2023149031641_03,0.394456079115765,0.388,,2021-07-26,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021211_h28v07_061_2023149054247_02,0.27132632980892074,0.268,0.28500000000000003,2021-07-30,146,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021213_h28v07_061_2023149070901_01,0.2762625607779578,0.269,,2021-08-01,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021214_h28v07_061_2023149074531_02,0.3922813283208021,0.424,,2021-08-02,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021221_h28v07_061_2023149122610_02,0.3933327974276527,0.397,,2021-08-09,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021222_h28v07_061_2023149130749_01,0.363,0.363,,2021-08-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021228_h28v07_061_2023149171435_01,0.2925207156978481,0.2973359375,0.295,2021-08-16,279,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021228_h28v07_061_2023149171435_02,0.259736779560309,0.306,,2021-08-16,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021229_h28v07_061_2023149174458_01,0.42685477178423237,0.428,,2021-08-17,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021230_h28v07_061_2023149181714_01,0.3165209850143409,0.316,0.355,2021-08-18,233,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021231_h28v07_061_2023149185247_01,0.39075801886792466,0.397,,2021-08-19,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021231_h28v07_061_2023149185247_02,0.35703961796957895,0.342,,2021-08-19,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021233_h28v07_061_2023149200154_03,0.4227116015846066,0.403,,2021-08-21,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021244_h28v07_061_2023150013931_02,0.6475242091672048,0.339,,2021-09-01,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021246_h28v07_061_2023150023531_02,0.3872306616961789,0.41200000000000003,,2021-09-03,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021256_h28v07_061_2023150072038_01,0.8980952488858676,0.887,,2021-09-13,106,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021260_h28v07_061_2023150090309_02,0.31626929797512593,0.334,,2021-09-17,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021265_h28v07_061_2023150153749_03,0.385,0.385,,2021-09-22,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021266_h28v07_061_2023150190353_02,0.2937684391080617,0.28300000000000003,,2021-09-23,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021270_h28v07_061_2023150212637_01,0.40013078848560707,0.40900000000000003,0.40900000000000003,2021-09-27,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021272_h28v07_061_2023150222143_02,0.21225960061443933,0.211,,2021-09-29,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021283_h28v07_061_2023151034846_02,0.2340484183344093,0.219,,2021-10-10,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021288_h28v07_061_2023151055743_02,0.2693384146341464,0.221,,2021-10-15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021295_h28v07_061_2023151082344_01,0.3817446221731936,0.377,,2021-10-22,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021296_h28v07_061_2023151084525_03,0.336,0.336,,2021-10-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021297_h28v07_061_2023151090613_01,0.35791632928475037,0.335,,2021-10-24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021301_h28v07_061_2023151105451_01,0.2943427521898841,0.302,,2021-10-28,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021301_h28v07_061_2023151105451_02,0.32022153846153845,0.315,,2021-10-28,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021302_h28v07_061_2023151112718_03,0.39213283972125434,0.40700000000000003,,2021-10-29,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021303_h28v07_061_2023151113750_01,0.4292418918918919,0.436,,2021-10-30,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021303_h28v07_061_2023151113750_03,0.4141902897415819,0.427,,2021-10-30,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021306_h28v07_061_2023151124557_01,0.4110318964270216,0.41400000000000003,,2021-11-02,109,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021306_h28v07_061_2023151124557_02,0.3993082655826558,0.389,,2021-11-02,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021307_h28v07_061_2023151130618_02,0.3945065827132227,0.403,,2021-11-03,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021311_h28v07_061_2023151142954_01,0.5035027916544226,0.498,,2021-11-07,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021312_h28v07_061_2023151145302_03,0.2649493288590604,0.271,,2021-11-08,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021312_h28v07_061_2023151145302_04,0.23621530000820815,0.232,,2021-11-08,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021314_h28v07_061_2023151153629_02,0.3074440626193204,0.29,,2021-11-10,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021316_h28v07_061_2023151165657_02,0.28858590308370047,0.289,,2021-11-12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021323_h28v07_061_2023151190510_02,0.3717687140115163,0.374,,2021-11-19,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021325_h28v07_061_2023151195723_01,0.4009591457479134,0.3875,,2021-11-21,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021327_h28v07_061_2023151204540_01,0.38976133586749934,0.41200000000000003,,2021-11-23,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021330_h28v07_061_2023151215801_02,0.2314492211838006,0.23,,2021-11-26,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021339_h28v07_061_2023152014455_02,0.15060039686050472,0.152,0.155,2021-12-05,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021340_h28v07_061_2023152021202_01,0.2965232419547078,0.303,0.28500000000000003,2021-12-06,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021340_h28v07_061_2023152021202_02,0.32912393535706486,0.331,,2021-12-06,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021341_h28v07_061_2023152023809_04,0.3659713946587537,0.373,,2021-12-07,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021342_h28v07_061_2023152030027_01,0.3538524077548469,0.367,,2021-12-08,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021342_h28v07_061_2023152030027_02,0.3949771428571428,0.378,,2021-12-08,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021344_h28v07_061_2023152034628_04,0.2551185359723531,0.24739716312056736,0.305,2021-12-10,252,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021345_h28v07_061_2023152040737_02,0.38682842861956646,0.39539351851851856,,2021-12-11,143,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021348_h28v07_061_2023152051145_02,0.30602387617322574,0.297,,2021-12-14,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021349_h28v07_061_2023152053014_01,0.28832656451910643,0.28700000000000003,,2021-12-15,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021349_h28v07_061_2023152053014_02,0.28275672279467207,0.273,0.315,2021-12-15,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021352_h28v07_061_2023152063231_02,0.2438450925054876,0.234,,2021-12-18,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021354_h28v07_061_2023152071414_02,0.3689599317988065,0.364,,2021-12-20,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021355_h28v07_061_2023152073720_04,0.3103233308327082,0.278,,2021-12-21,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021357_h28v07_061_2023152082848_01,0.3639453322119428,0.362,,2021-12-23,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021358_h28v07_061_2023152085326_01,0.43950769482645696,0.445,,2021-12-24,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021358_h28v07_061_2023152085326_02,0.4061051473823141,0.41600000000000004,,2021-12-24,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021359_h28v07_061_2023152091842_01,0.3943022312373225,0.393,,2021-12-25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021359_h28v07_061_2023152091842_03,0.6730466926070039,0.652,,2021-12-25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021362_h28v07_061_2023152103528_02,0.42042842690945875,0.421,,2021-12-28,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021363_h28v07_061_2023152110255_02,0.29,0.29,,2021-12-29,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021365_h28v07_061_2023157185022_01,0.17888831079619893,0.181,0.171,2021-12-31,311,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021365_h28v07_061_2023157185022_02,0.25171556054606703,0.248,0.242,2021-12-31,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022001_h28v07_061_2024225191604_01,0.1871122710784747,0.19422222222222219,0.244,2022-01-01,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022001_h28v07_061_2024225191604_04,0.29688077342708213,0.304,,2022-01-01,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022002_h28v07_061_2022348222945_01,0.2694648886713971,0.273,,2022-01-02,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022003_h28v07_061_2022348233647_01,0.22737486631016043,0.25,,2022-01-03,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022005_h28v07_061_2022349004833_02,0.34459333752357013,0.34800000000000003,,2022-01-05,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022007_h28v07_061_2022349024345_03,0.4007350859453994,0.40700000000000003,,2022-01-07,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022008_h28v07_061_2022349034749_01,0.2638051716900345,0.2621904406273338,0.28800000000000003,2022-01-08,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022008_h28v07_061_2022349034749_02,0.43659029595329185,0.43,,2022-01-08,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022009_h28v07_061_2022349043943_01,0.3198498327456832,0.3965,,2022-01-09,130,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022009_h28v07_061_2022349043943_02,0.38080560420315235,0.41500000000000004,,2022-01-09,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022010_h28v07_061_2022349051207_01,0.31015135135135125,0.372,,2022-01-10,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022010_h28v07_061_2022349051207_03,0.27477538560411313,0.244,,2022-01-10,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022011_h28v07_061_2022349062732_03,0.331782503037667,0.317,,2022-01-11,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022012_h28v07_061_2022349073739_02,0.03411979913916786,0.017,,2022-01-12,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022013_h28v07_061_2022349081128_02,0.4093007489160426,0.419,,2022-01-13,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022014_h28v07_061_2022349090229_01,0.5164582723279648,0.535,,2022-01-14,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
