Station_No,TSP,PM25,O3,CO,NO2,SO2,T_obs,RH_obs,ts_local,ts_utc,time,latitude,longitude,number_x,expver_x,u10,v10,d2m,t2m,blh,number_y,expver_y,avg_tprate,number,expver,tp,ssrd,date,aod_mean
1,32.93571429,15.6047619,55.43138095,1330.451429,112.7407619,393.0,28.36190476,63.18809524,2021-02-23 21:00:00+07:00,2021-02-23 14:00:00+00:00,2021-02-23 14:00:00+00:00,10.8,106.7,0,1,-2.3644772,2.7250814,293.35205,297.45605,370.62573,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,32.93571429,15.6047619,55.43138095,1330.451429,112.7407619,393.0,28.36190476,63.18809524,2021-02-23 21:00:00+07:00,2021-02-23 14:00:00+00:00,2021-02-23 14:00:00+00:00,10.8,106.7,0,1,-2.3644772,2.7250814,293.35205,297.45605,370.62573,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,30.93235294,14.59411765,58.19717647,1200.603529,112.3664706,377.5882353,28.32058824,63.77352941,2021-02-23 22:00:00+07:00,2021-02-23 15:00:00+00:00,2021-02-23 15:00:00+00:00,10.8,106.7,0,1,-2.1057434,2.3077354,293.68896,296.89038,350.1963,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,30.93235294,14.59411765,58.19717647,1200.603529,112.3664706,377.5882353,28.32058824,63.77352941,2021-02-23 22:00:00+07:00,2021-02-23 15:00:00+00:00,2021-02-23 15:00:00+00:00,10.8,106.7,0,1,-2.1057434,2.3077354,293.68896,296.89038,350.1963,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,27.645,13.43666667,55.02943333,1177.897,112.7004333,372.4766667,28.33666667,64.205,2021-02-23 23:00:00+07:00,2021-02-23 16:00:00+00:00,2021-02-23 16:00:00+00:00,10.8,106.7,0,1,-1.960105,2.1232882,293.89917,296.97168,339.1931,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,27.645,13.43666667,55.02943333,1177.897,112.7004333,372.4766667,28.33666667,64.205,2021-02-23 23:00:00+07:00,2021-02-23 16:00:00+00:00,2021-02-23 16:00:00+00:00,10.8,106.7,0,1,-1.960105,2.1232882,293.89917,296.97168,339.1931,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,24.38,12.365,54.7677,1267.476,112.4808667,389.07,28.305,64.735,2021-02-24 00:00:00+07:00,2021-02-23 17:00:00+00:00,2021-02-23 17:00:00+00:00,10.8,106.7,0,1,-1.5836153,2.0766954,293.9685,296.3977,326.84717,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,24.38,12.365,54.7677,1267.476,112.4808667,389.07,28.305,64.735,2021-02-24 00:00:00+07:00,2021-02-23 17:00:00+00:00,2021-02-23 17:00:00+00:00,10.8,106.7,0,1,-1.5836153,2.0766954,293.9685,296.3977,326.84717,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,22.52166667,11.63666667,53.7862,1322.293,114.3315,393.0,28.3,65.18833333,2021-02-24 01:00:00+07:00,2021-02-23 18:00:00+00:00,2021-02-23 18:00:00+00:00,10.8,106.7,0,1,-1.1281443,2.0171509,293.9541,296.24805,311.7373,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,22.52166667,11.63666667,53.7862,1322.293,114.3315,393.0,28.3,65.18833333,2021-02-24 01:00:00+07:00,2021-02-23 18:00:00+00:00,2021-02-23 18:00:00+00:00,10.8,106.7,0,1,-1.1281443,2.0171509,293.9541,296.24805,311.7373,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,22.14333333,11.53,55.81463333,1358.392,115.9939333,394.31,28.25333333,65.56166667,2021-02-24 02:00:00+07:00,2021-02-23 19:00:00+00:00,2021-02-23 19:00:00+00:00,10.8,106.7,0,1,-0.8002097,2.0955305,294.1089,296.24927,310.58643,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,22.14333333,11.53,55.81463333,1358.392,115.9939333,394.31,28.25333333,65.56166667,2021-02-24 02:00:00+07:00,2021-02-23 19:00:00+00:00,2021-02-23 19:00:00+00:00,10.8,106.7,0,1,-0.8002097,2.0955305,294.1089,296.24927,310.58643,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,21.57166667,11.24166667,54.80041667,1309.687,114.1746667,393.0,28.21666667,65.925,2021-02-24 03:00:00+07:00,2021-02-23 20:00:00+00:00,2021-02-23 20:00:00+00:00,10.8,106.7,0,1,-0.6064013,2.3044262,294.23584,296.02344,333.5193,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,21.57166667,11.24166667,54.80041667,1309.687,114.1746667,393.0,28.21666667,65.925,2021-02-24 03:00:00+07:00,2021-02-23 20:00:00+00:00,2021-02-23 20:00:00+00:00,10.8,106.7,0,1,-0.6064013,2.3044262,294.23584,296.02344,333.5193,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,20.98833333,11.13,53.85163333,1270.914,113.9237333,393.0,28.2,66.29166667,2021-02-24 04:00:00+07:00,2021-02-23 21:00:00+00:00,2021-02-23 21:00:00+00:00,10.8,106.7,0,1,-0.49603564,2.115059,294.54077,296.3059,348.2561,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,20.98833333,11.13,53.85163333,1270.914,113.9237333,393.0,28.2,66.29166667,2021-02-24 04:00:00+07:00,2021-02-23 21:00:00+00:00,2021-02-23 21:00:00+00:00,10.8,106.7,0,1,-0.49603564,2.115059,294.54077,296.3059,348.2561,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,20.96,11.06,52.8047,1263.656,113.0141,393.0,28.18833333,66.58333333,2021-02-24 05:00:00+07:00,2021-02-23 22:00:00+00:00,2021-02-23 22:00:00+00:00,10.8,106.7,0,1,-0.38631713,1.4882965,294.18066,295.82104,337.31177,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,20.96,11.06,52.8047,1263.656,113.0141,393.0,28.18833333,66.58333333,2021-02-24 05:00:00+07:00,2021-02-23 22:00:00+00:00,2021-02-23 22:00:00+00:00,10.8,106.7,0,1,-0.38631713,1.4882965,294.18066,295.82104,337.31177,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,21.34166667,11.17666667,54.30966667,1322.675,115.3666,399.55,28.16166667,66.90666667,2021-02-24 06:00:00+07:00,2021-02-23 23:00:00+00:00,2021-02-23 23:00:00+00:00,10.8,106.7,0,1,-0.40281212,1.3186932,294.23242,295.8672,360.35474,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.3053379414386615
1,21.34166667,11.17666667,54.30966667,1322.675,115.3666,399.55,28.16166667,66.90666667,2021-02-24 06:00:00+07:00,2021-02-23 23:00:00+00:00,2021-02-23 23:00:00+00:00,10.8,106.7,0,1,-0.40281212,1.3186932,294.23242,295.8672,360.35474,0,1,0.0,0,1,0.0,0.0,2021-02-23,0.2963931743882709
1,23.5,11.785,55.29116667,1372.335,115.8057333,418.7633333,28.19166667,67.17333333,2021-02-24 07:00:00+07:00,2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,10.8,106.7,0,1,-0.94667804,1.6540318,294.114,296.11963,407.05518,0,1,0.0,0,1,0.0,139354.0,2021-02-24,
1,23.5,11.785,55.29116667,1372.335,115.8057333,418.7633333,28.19166667,67.17333333,2021-02-24 07:00:00+07:00,2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,10.8,106.7,0,1,-0.94667804,1.6540318,294.114,296.11963,407.05518,0,1,0.0,0,1,0.0,139354.0,2021-02-24,0.4597478920741989
1,33.45833333,15.7,65.62963333,1289.441,113.1395667,399.9866667,28.18666667,67.30166667,2021-02-24 08:00:00+07:00,2021-02-24 01:00:00+00:00,2021-02-24 01:00:00+00:00,10.8,106.7,0,1,-1.4883127,1.5594969,294.23633,296.5642,512.06226,0,1,9.534426e-08,0,1,3.8137705e-07,787537.4,2021-02-24,
1,33.45833333,15.7,65.62963333,1289.441,113.1395667,399.9866667,28.18666667,67.30166667,2021-02-24 08:00:00+07:00,2021-02-24 01:00:00+00:00,2021-02-24 01:00:00+00:00,10.8,106.7,0,1,-1.4883127,1.5594969,294.23633,296.5642,512.06226,0,1,9.534426e-08,0,1,3.8137705e-07,787537.4,2021-02-24,0.4597478920741989
1,72.615,30.90166667,118.66335,746.619,119.4442667,304.3566667,28.135,66.775,2021-02-24 09:00:00+07:00,2021-02-24 02:00:00+00:00,2021-02-24 02:00:00+00:00,10.8,106.7,0,1,-0.9640527,1.2031355,294.12256,299.2693,720.3286,0,1,0.0,0,1,0.0,1507969.0,2021-02-24,
1,72.615,30.90166667,118.66335,746.619,119.4442667,304.3566667,28.135,66.775,2021-02-24 09:00:00+07:00,2021-02-24 02:00:00+00:00,2021-02-24 02:00:00+00:00,10.8,106.7,0,1,-0.9640527,1.2031355,294.12256,299.2693,720.3286,0,1,0.0,0,1,0.0,1507969.0,2021-02-24,0.4597478920741989
1,98.17777778,41.6,131.7391111,976.6466667,125.4666667,285.2888889,28.36666667,65.97777778,2021-02-24 10:00:00+07:00,2021-02-24 03:00:00+00:00,2021-02-24 03:00:00+00:00,10.8,106.7,0,1,-0.18796289,0.5262246,294.47607,300.99097,1034.4148,0,1,0.0,0,1,0.0,2297859.0,2021-02-24,
1,98.17777778,41.6,131.7391111,976.6466667,125.4666667,285.2888889,28.36666667,65.97777778,2021-02-24 10:00:00+07:00,2021-02-24 03:00:00+00:00,2021-02-24 03:00:00+00:00,10.8,106.7,0,1,-0.18796289,0.5262246,294.47607,300.99097,1034.4148,0,1,0.0,0,1,0.0,2297859.0,2021-02-24,0.4597478920741989
1,58.45416667,26.875,40.32329167,1065.3025,85.39575,295.8416667,25.81666667,58.98333333,2021-02-24 11:00:00+07:00,2021-02-24 04:00:00+00:00,2021-02-24 04:00:00+00:00,10.8,106.7,0,1,0.48239064,0.016255766,293.55347,301.54004,1213.2747,0,1,4.7675798e-08,0,1,1.9070319e-07,2929976.0,2021-02-24,
1,58.45416667,26.875,40.32329167,1065.3025,85.39575,295.8416667,25.81666667,58.98333333,2021-02-24 11:00:00+07:00,2021-02-24 04:00:00+00:00,2021-02-24 04:00:00+00:00,10.8,106.7,0,1,0.48239064,0.016255766,293.55347,301.54004,1213.2747,0,1,4.7675798e-08,0,1,1.9070319e-07,2929976.0,2021-02-24,0.4597478920741989
1,53.995,24.59833333,58.07208333,1227.939,98.0522,319.64,25.705,60.93833333,2021-02-24 12:00:00+07:00,2021-02-24 05:00:00+00:00,2021-02-24 05:00:00+00:00,10.8,106.7,0,1,0.9408344,-0.22229761,293.11426,302.73682,1521.3738,0,1,1.1921293e-07,0,1,4.7685177e-07,2645663.0,2021-02-24,
1,53.995,24.59833333,58.07208333,1227.939,98.0522,319.64,25.705,60.93833333,2021-02-24 12:00:00+07:00,2021-02-24 05:00:00+00:00,2021-02-24 05:00:00+00:00,10.8,106.7,0,1,0.9408344,-0.22229761,293.11426,302.73682,1521.3738,0,1,1.1921293e-07,0,1,4.7685177e-07,2645663.0,2021-02-24,0.4597478920741989
1,40.56666667,19.93666667,62.09623333,1316.754,106.9917,351.08,25.81666667,62.84,2021-02-24 13:00:00+07:00,2021-02-24 06:00:00+00:00,2021-02-24 06:00:00+00:00,10.8,106.7,0,1,1.3227081,-0.104279816,293.00757,303.34497,1581.1094,0,1,0.0,0,1,0.0,2741802.0,2021-02-24,
1,40.56666667,19.93666667,62.09623333,1316.754,106.9917,351.08,25.81666667,62.84,2021-02-24 13:00:00+07:00,2021-02-24 06:00:00+00:00,2021-02-24 06:00:00+00:00,10.8,106.7,0,1,1.3227081,-0.104279816,293.00757,303.34497,1581.1094,0,1,0.0,0,1,0.0,2741802.0,2021-02-24,0.4597478920741989
1,33.93,16.655,58.82456667,1274.734,103.7295667,367.6733333,25.85,63.34333333,2021-02-24 14:00:00+07:00,2021-02-24 07:00:00+00:00,2021-02-24 07:00:00+00:00,10.8,106.7,0,1,1.5638762,-0.041125994,292.57446,303.6748,1703.1033,0,1,0.0,0,1,0.0,1888403.0,2021-02-24,
1,33.93,16.655,58.82456667,1274.734,103.7295667,367.6733333,25.85,63.34333333,2021-02-24 14:00:00+07:00,2021-02-24 07:00:00+00:00,2021-02-24 07:00:00+00:00,10.8,106.7,0,1,1.5638762,-0.041125994,292.57446,303.6748,1703.1033,0,1,0.0,0,1,0.0,1888403.0,2021-02-24,0.4597478920741989
1,34.32142857,16.29107143,55.55991071,1626.501429,100.4853571,366.3321429,25.83035714,62.62321429,2021-02-24 15:00:00+07:00,2021-02-24 08:00:00+00:00,2021-02-24 08:00:00+00:00,10.8,106.7,0,1,1.3892822,0.0024214147,292.78467,303.87158,1766.4458,0,1,0.0,0,1,0.0,2184040.0,2021-02-24,
1,34.32142857,16.29107143,55.55991071,1626.501429,100.4853571,366.3321429,25.83035714,62.62321429,2021-02-24 15:00:00+07:00,2021-02-24 08:00:00+00:00,2021-02-24 08:00:00+00:00,10.8,106.7,0,1,1.3892822,0.0024214147,292.78467,303.87158,1766.4458,0,1,0.0,0,1,0.0,2184040.0,2021-02-24,0.4597478920741989
1,32.48833333,15.32,56.37081667,1467.262,102.9767667,355.8833333,25.78,61.42666667,2021-02-24 16:00:00+07:00,2021-02-24 09:00:00+00:00,2021-02-24 09:00:00+00:00,10.8,106.7,0,1,1.2617426,0.52640676,292.40747,304.01782,1468.8367,0,1,0.0,0,1,0.0,1469634.0,2021-02-24,
1,32.48833333,15.32,56.37081667,1467.262,102.9767667,355.8833333,25.78,61.42666667,2021-02-24 16:00:00+07:00,2021-02-24 09:00:00+00:00,2021-02-24 09:00:00+00:00,10.8,106.7,0,1,1.2617426,0.52640676,292.40747,304.01782,1468.8367,0,1,0.0,0,1,0.0,1469634.0,2021-02-24,0.4597478920741989
1,45.67333333,20.24666667,88.95661667,1020.131,125.1843667,347.5866667,27.42166667,63.38,2021-02-24 17:00:00+07:00,2021-02-24 10:00:00+00:00,2021-02-24 10:00:00+00:00,10.8,106.7,0,1,0.72924167,1.745429,293.6809,301.70923,810.5254,0,1,0.0,0,1,0.0,865358.7,2021-02-24,
1,45.67333333,20.24666667,88.95661667,1020.131,125.1843667,347.5866667,27.42166667,63.38,2021-02-24 17:00:00+07:00,2021-02-24 10:00:00+00:00,2021-02-24 10:00:00+00:00,10.8,106.7,0,1,0.72924167,1.745429,293.6809,301.70923,810.5254,0,1,0.0,0,1,0.0,865358.7,2021-02-24,0.4597478920741989
1,45.57166667,20.53833333,69.78465,917.182,112.3867667,366.8,27.72166667,64.115,2021-02-24 18:00:00+07:00,2021-02-24 11:00:00+00:00,2021-02-24 11:00:00+00:00,10.8,106.7,0,1,0.016006138,2.2308578,293.86084,300.67383,278.92114,0,1,0.0,0,1,0.0,261683.81,2021-02-24,
1,45.57166667,20.53833333,69.78465,917.182,112.3867667,366.8,27.72166667,64.115,2021-02-24 18:00:00+07:00,2021-02-24 11:00:00+00:00,2021-02-24 11:00:00+00:00,10.8,106.7,0,1,0.016006138,2.2308578,293.86084,300.67383,278.92114,0,1,0.0,0,1,0.0,261683.81,2021-02-24,0.4597478920741989
1,40.68833333,18.26833333,67.23275,899.037,113.8923667,366.8,27.71833333,65.11666667,2021-02-24 19:00:00+07:00,2021-02-24 12:00:00+00:00,2021-02-24 12:00:00+00:00,10.8,106.7,0,1,-1.0589542,2.9187698,293.7964,298.99634,266.12744,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,40.68833333,18.26833333,67.23275,899.037,113.8923667,366.8,27.71833333,65.11666667,2021-02-24 19:00:00+07:00,2021-02-24 12:00:00+00:00,2021-02-24 12:00:00+00:00,10.8,106.7,0,1,-1.0589542,2.9187698,293.7964,298.99634,266.12744,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,35.95166667,16.67166667,61.34375,910.306,110.9439,373.35,27.77666667,65.6,2021-02-24 20:00:00+07:00,2021-02-24 13:00:00+00:00,2021-02-24 13:00:00+00:00,10.8,106.7,0,1,-2.2278452,3.074339,293.8794,298.35986,313.0476,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,35.95166667,16.67166667,61.34375,910.306,110.9439,373.35,27.77666667,65.6,2021-02-24 20:00:00+07:00,2021-02-24 13:00:00+00:00,2021-02-24 13:00:00+00:00,10.8,106.7,0,1,-2.2278452,3.074339,293.8794,298.35986,313.0476,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,33.30166667,15.71166667,55.91278333,896.554,112.4495,386.8866667,27.8,66.055,2021-02-24 21:00:00+07:00,2021-02-24 14:00:00+00:00,2021-02-24 14:00:00+00:00,10.8,106.7,0,1,-2.556695,2.9686394,294.49805,297.53833,350.38965,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,33.30166667,15.71166667,55.91278333,896.554,112.4495,386.8866667,27.8,66.055,2021-02-24 21:00:00+07:00,2021-02-24 14:00:00+00:00,2021-02-24 14:00:00+00:00,10.8,106.7,0,1,-2.556695,2.9686394,294.49805,297.53833,350.38965,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,33.01333333,15.65333333,53.49175,931.125,110.5361333,393.0,27.8,66.27166667,2021-02-24 22:00:00+07:00,2021-02-24 15:00:00+00:00,2021-02-24 15:00:00+00:00,10.8,106.7,0,1,-2.2754078,2.6479206,294.62988,297.00317,346.7832,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,33.01333333,15.65333333,53.49175,931.125,110.5361333,393.0,27.8,66.27166667,2021-02-24 22:00:00+07:00,2021-02-24 15:00:00+00:00,2021-02-24 15:00:00+00:00,10.8,106.7,0,1,-2.2754078,2.6479206,294.62988,297.00317,346.7832,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,32.63833333,15.595,50.6454,934.563,111.0693667,393.0,27.8,66.21666667,2021-02-24 23:00:00+07:00,2021-02-24 16:00:00+00:00,2021-02-24 16:00:00+00:00,10.8,106.7,0,1,-1.8636799,2.1791315,294.771,297.05908,312.90747,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,32.63833333,15.595,50.6454,934.563,111.0693667,393.0,27.8,66.21666667,2021-02-24 23:00:00+07:00,2021-02-24 16:00:00+00:00,2021-02-24 16:00:00+00:00,10.8,106.7,0,1,-1.8636799,2.1791315,294.771,297.05908,312.90747,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,31.20333333,15.18666667,51.49603333,1004.087,109.7206,399.9866667,27.79666667,66.37833333,2021-02-25 00:00:00+07:00,2021-02-24 17:00:00+00:00,2021-02-24 17:00:00+00:00,10.8,106.7,0,1,-1.480998,1.9083853,294.5044,296.45874,279.1411,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,31.20333333,15.18666667,51.49603333,1004.087,109.7206,399.9866667,27.79666667,66.37833333,2021-02-25 00:00:00+07:00,2021-02-24 17:00:00+00:00,2021-02-24 17:00:00+00:00,10.8,106.7,0,1,-1.480998,1.9083853,294.5044,296.45874,279.1411,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,31.48333333,15.345,51.6269,1024.524,108.5600333,412.2133333,27.78,66.46833333,2021-02-25 01:00:00+07:00,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,10.8,106.7,0,1,-1.072278,1.8349314,294.34302,296.29248,254.18063,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,31.48333333,15.345,51.6269,1024.524,108.5600333,412.2133333,27.78,66.46833333,2021-02-25 01:00:00+07:00,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,10.8,106.7,0,1,-1.072278,1.8349314,294.34302,296.29248,254.18063,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,32.32166667,15.25833333,53.13186667,976.01,110.3479333,395.1833333,27.7,66.56666667,2021-02-25 02:00:00+07:00,2021-02-24 19:00:00+00:00,2021-02-24 19:00:00+00:00,10.8,106.7,0,1,-0.8522115,1.5314274,294.46338,296.2981,234.26305,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,32.32166667,15.25833333,53.13186667,976.01,110.3479333,395.1833333,27.7,66.56666667,2021-02-25 02:00:00+07:00,2021-02-24 19:00:00+00:00,2021-02-24 19:00:00+00:00,10.8,106.7,0,1,-0.8522115,1.5314274,294.46338,296.2981,234.26305,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,31.625,14.81666667,49.00956667,890.251,111.5085,393.0,27.7,66.585,2021-02-25 03:00:00+07:00,2021-02-24 20:00:00+00:00,2021-02-24 20:00:00+00:00,10.8,106.7,0,1,-0.6569033,1.144661,294.6416,295.7749,201.70676,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,31.625,14.81666667,49.00956667,890.251,111.5085,393.0,27.7,66.585,2021-02-25 03:00:00+07:00,2021-02-24 20:00:00+00:00,2021-02-24 20:00:00+00:00,10.8,106.7,0,1,-0.6569033,1.144661,294.6416,295.7749,201.70676,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,28.23166667,13.85833333,47.17743333,891.015,109.4383,393.0,27.7,66.825,2021-02-25 04:00:00+07:00,2021-02-24 21:00:00+00:00,2021-02-24 21:00:00+00:00,10.8,106.7,0,1,-0.53234243,1.0447893,294.85132,296.18823,149.80835,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,28.23166667,13.85833333,47.17743333,891.015,109.4383,393.0,27.7,66.825,2021-02-25 04:00:00+07:00,2021-02-24 21:00:00+00:00,2021-02-24 21:00:00+00:00,10.8,106.7,0,1,-0.53234243,1.0447893,294.85132,296.18823,149.80835,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,25.85833333,13.15166667,47.7009,938.956,108.7482333,393.4366667,27.69666667,67.12333333,2021-02-25 05:00:00+07:00,2021-02-24 22:00:00+00:00,2021-02-24 22:00:00+00:00,10.8,106.7,0,1,-0.4258126,1.2561598,294.58936,295.75977,128.27748,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,25.85833333,13.15166667,47.7009,938.956,108.7482333,393.4366667,27.69666667,67.12333333,2021-02-25 05:00:00+07:00,2021-02-24 22:00:00+00:00,2021-02-24 22:00:00+00:00,10.8,106.7,0,1,-0.4258126,1.2561598,294.58936,295.75977,128.27748,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,26.27333333,13.11833333,48.91141667,969.898,108.1209,398.24,27.60666667,67.42166667,2021-02-25 06:00:00+07:00,2021-02-24 23:00:00+00:00,2021-02-24 23:00:00+00:00,10.8,106.7,0,1,-0.6177099,1.057518,294.66284,295.99463,109.7789,0,1,0.0,0,1,0.0,0.0,2021-02-24,
1,26.27333333,13.11833333,48.91141667,969.898,108.1209,398.24,27.60666667,67.42166667,2021-02-25 06:00:00+07:00,2021-02-24 23:00:00+00:00,2021-02-24 23:00:00+00:00,10.8,106.7,0,1,-0.6177099,1.057518,294.66284,295.99463,109.7789,0,1,0.0,0,1,0.0,0.0,2021-02-24,0.4597478920741989
1,27.79833333,13.555,51.79048333,1034.647,109.9401667,414.8333333,27.64333333,67.81333333,2021-02-25 07:00:00+07:00,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,10.8,106.7,0,1,-0.7147778,0.9815909,294.7837,295.99487,208.13095,0,1,0.0,0,1,0.0,158925.12,2021-02-25,
1,31.46896552,14.46034483,51.71489655,1013.222069,110.8757586,419.2,27.83103448,67.69310345,2021-02-25 08:00:00+07:00,2021-02-25 01:00:00+00:00,2021-02-25 01:00:00+00:00,10.8,106.7,0,1,-0.44578773,1.138813,294.67798,296.41846,380.83716,0,1,0.0,0,1,0.0,883969.6,2021-02-25,
1,26.0,12.6,41.223,2097.18,88.454,393.0,27.7,61.5,2021-02-25 11:00:00+07:00,2021-02-25 04:00:00+00:00,2021-02-25 04:00:00+00:00,10.8,106.7,0,1,1.5281763,-0.22859615,294.65137,302.0288,1286.4482,0,1,0.0,0,1,0.0,3015253.0,2021-02-25,
1,36.70294118,18.24411765,59.40961765,3482.154706,102.6243529,354.4705882,26.74411765,69.43823529,2021-02-26 11:00:00+07:00,2021-02-26 04:00:00+00:00,2021-02-26 04:00:00+00:00,10.8,106.7,0,1,0.560268,0.6881511,295.28882,300.92432,884.39795,0,1,3.3379374e-06,0,1,1.20165905e-05,1661947.0,2021-02-26,0.3469891481280521
1,40.17166667,18.94833333,70.40626667,2780.387,104.5764667,368.11,26.82333333,70.24,2021-02-26 12:00:00+07:00,2021-02-26 05:00:00+00:00,2021-02-26 05:00:00+00:00,10.8,106.7,0,1,0.48825252,0.5648311,294.8672,302.70337,1169.0789,0,1,2.4557048e-06,0,1,8.773781e-06,2445130.0,2021-02-26,0.3469891481280521
1,39.53,19.71833333,67.46176667,2885.437,102.5376333,367.6733333,26.79,69.86166667,2021-02-26 13:00:00+07:00,2021-02-26 06:00:00+00:00,2021-02-26 06:00:00+00:00,10.8,106.7,0,1,0.36553037,0.57792246,294.9441,303.29907,1475.9438,0,1,6.436936e-07,0,1,2.4794226e-06,2066652.0,2021-02-26,0.3469891481280521
1,38.95166667,19.535,66.77471667,2286.652,103.6668333,371.1666667,26.76833333,68.92833333,2021-02-26 14:00:00+07:00,2021-02-26 07:00:00+00:00,2021-02-26 07:00:00+00:00,10.8,106.7,0,1,0.47989142,0.42732805,294.73486,304.083,1575.7542,0,1,0.0,0,1,0.0,2067599.0,2021-02-26,0.3469891481280521
1,42.63666667,20.99333333,73.35076667,1969.21,104.9842333,373.35,26.815,69.68333333,2021-02-26 15:00:00+07:00,2021-02-26 08:00:00+00:00,2021-02-26 08:00:00+00:00,10.8,106.7,0,1,0.4915598,0.5899419,294.6328,304.77417,1507.5085,0,1,0.0,0,1,0.0,2163705.0,2021-02-26,0.3469891481280521
1,49.99333333,23.845,90.13441667,1638.207,114.2687667,366.3633333,26.85666667,70.88166667,2021-02-26 16:00:00+07:00,2021-02-26 09:00:00+00:00,2021-02-26 09:00:00+00:00,10.8,106.7,0,1,0.4122473,0.94414026,294.4983,305.114,1468.5625,0,1,0.0,0,1,0.0,1912077.0,2021-02-26,0.3469891481280521
1,58.16166667,26.49833333,80.90831667,1432.882,114.3942333,378.1533333,27.60666667,69.96666667,2021-02-26 17:00:00+07:00,2021-02-26 10:00:00+00:00,2021-02-26 10:00:00+00:00,10.8,106.7,0,1,0.035894427,1.9125185,296.41772,303.0598,892.438,0,1,0.0,0,1,0.0,1082151.0,2021-02-26,0.3469891481280521
1,61.73,28.09,70.4717,1450.836,108.8109667,413.96,28.23,69.30333333,2021-02-26 18:00:00+07:00,2021-02-26 11:00:00+00:00,2021-02-26 11:00:00+00:00,10.8,106.7,0,1,-0.35856545,2.066203,295.9348,300.89624,227.28976,0,1,0.0,0,1,0.0,285644.8,2021-02-26,0.3469891481280521
1,62.02166667,28.405,78.7163,1243.792,113.5787,393.8733333,28.3,70.46666667,2021-02-26 19:00:00+07:00,2021-02-26 12:00:00+00:00,2021-02-26 12:00:00+00:00,10.8,106.7,0,1,-0.6916046,2.8299675,295.93262,300.27344,225.6906,0,1,0.0,0,1,0.0,0.0,2021-02-26,0.3469891481280521
1,58.63,27.315,73.93966667,1161.28,114.3001333,393.0,28.305,70.875,2021-02-26 20:00:00+07:00,2021-02-26 13:00:00+00:00,2021-02-26 13:00:00+00:00,10.8,106.7,0,1,-0.75229055,2.9951458,296.2246,299.70752,235.01675,0,1,0.0,0,1,0.0,0.0,2021-02-26,0.3469891481280521
