date,Station_No,TSP,PM25,O3,CO,NO2,SO2,T_obs,RH_obs,ts_local,ts_utc,time,latitude,longitude,number_x,expver_x,u10,v10,d2m,t2m,blh,number_y,expver_y,avg_tprate,number,expver,tp,ssrd,t2m_C,d2m_C,RH,ws,wd,ssrd_hourly,aod_mean,pixel_count
2021-02-23,1,32.93571429,15.6047619,55.43138095,1330.451429,112.7407619,393.0,28.36190476,63.18809524,2021-02-23 21:00:00+07:00,2021-02-23 14:00:00+00:00,2021-02-23 14:00:00+00:00,10.8,106.7,0.0,1.0,-2.3644772,2.7250814,293.35205,297.45605,370.62573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.306050000000027,20.20205000000004,77.8959800751321,3.607883183522688,139.0527345103281,0.0,0.3053379414386615,288.0
2021-02-23,1,32.93571429,15.6047619,55.43138095,1330.451429,112.7407619,393.0,28.36190476,63.18809524,2021-02-23 21:00:00+07:00,2021-02-23 14:00:00+00:00,2021-02-23 14:00:00+00:00,10.8,106.7,0.0,1.0,-2.3644772,2.7250814,293.35205,297.45605,370.62573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.306050000000027,20.20205000000004,77.8959800751321,3.607883183522688,139.0527345103281,0.0,0.2963931743882709,240.0
2021-02-23,1,30.93235294,14.59411765,58.19717647,1200.603529,112.3664706,377.5882353,28.32058824,63.77352941,2021-02-23 22:00:00+07:00,2021-02-23 15:00:00+00:00,2021-02-23 15:00:00+00:00,10.8,106.7,0.0,1.0,-2.1057434,2.3077354,293.68896,296.89038,350.1963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.740380000000016,20.53896000000003,82.28160744019081,3.124067531769555,137.6204314540778,0.0,0.3053379414386615,288.0
2021-02-23,1,30.93235294,14.59411765,58.19717647,1200.603529,112.3664706,377.5882353,28.32058824,63.77352941,2021-02-23 22:00:00+07:00,2021-02-23 15:00:00+00:00,2021-02-23 15:00:00+00:00,10.8,106.7,0.0,1.0,-2.1057434,2.3077354,293.68896,296.89038,350.1963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.740380000000016,20.53896000000003,82.28160744019081,3.124067531769555,137.6204314540778,0.0,0.2963931743882709,240.0
2021-02-23,1,27.645,13.43666667,55.02943333,1177.897,112.7004333,372.4766667,28.33666667,64.205,2021-02-23 23:00:00+07:00,2021-02-23 16:00:00+00:00,2021-02-23 16:00:00+00:00,10.8,106.7,0.0,1.0,-1.960105,2.1232882,293.89917,296.97168,339.1931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.82168000000001,20.74917000000005,82.94739471700899,2.8896997060740137,137.2884732747982,0.0,0.3053379414386615,288.0
2021-02-23,1,27.645,13.43666667,55.02943333,1177.897,112.7004333,372.4766667,28.33666667,64.205,2021-02-23 23:00:00+07:00,2021-02-23 16:00:00+00:00,2021-02-23 16:00:00+00:00,10.8,106.7,0.0,1.0,-1.960105,2.1232882,293.89917,296.97168,339.1931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.82168000000001,20.74917000000005,82.94739471700899,2.8896997060740137,137.2884732747982,0.0,0.2963931743882709,240.0
2021-02-23,1,24.38,12.365,54.7677,1267.476,112.4808667,389.07,28.305,64.735,2021-02-24 00:00:00+07:00,2021-02-23 17:00:00+00:00,2021-02-23 17:00:00+00:00,10.8,106.7,0.0,1.0,-1.5836153,2.0766954,293.9685,296.3977,326.84717,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.24770000000001,20.81850000000003,86.23469639278461,2.611608929908008,142.67212332059995,0.0,0.3053379414386615,288.0
2021-02-23,1,24.38,12.365,54.7677,1267.476,112.4808667,389.07,28.305,64.735,2021-02-24 00:00:00+07:00,2021-02-23 17:00:00+00:00,2021-02-23 17:00:00+00:00,10.8,106.7,0.0,1.0,-1.5836153,2.0766954,293.9685,296.3977,326.84717,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.24770000000001,20.81850000000003,86.23469639278461,2.611608929908008,142.67212332059995,0.0,0.2963931743882709,240.0
2021-02-23,1,22.52166667,11.63666667,53.7862,1322.293,114.3315,393.0,28.3,65.18833333,2021-02-24 01:00:00+07:00,2021-02-23 18:00:00+00:00,2021-02-23 18:00:00+00:00,10.8,106.7,0.0,1.0,-1.1281443,2.0171509,293.9541,296.24805,311.7373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.09805,20.804100000000005,86.94119104864116,2.311191752103944,150.7827577731465,0.0,0.3053379414386615,288.0
2021-02-23,1,22.52166667,11.63666667,53.7862,1322.293,114.3315,393.0,28.3,65.18833333,2021-02-24 01:00:00+07:00,2021-02-23 18:00:00+00:00,2021-02-23 18:00:00+00:00,10.8,106.7,0.0,1.0,-1.1281443,2.0171509,293.9541,296.24805,311.7373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.09805,20.804100000000005,86.94119104864116,2.311191752103944,150.7827577731465,0.0,0.2963931743882709,240.0
2021-02-23,1,22.14333333,11.53,55.81463333,1358.392,115.9939333,394.31,28.25333333,65.56166667,2021-02-24 02:00:00+07:00,2021-02-23 19:00:00+00:00,2021-02-23 19:00:00+00:00,10.8,106.7,0.0,1.0,-0.8002097,2.0955305,294.1089,296.24927,310.58643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.099270000000047,20.95890000000003,87.7663310832975,2.2431191765941327,159.09989465973672,0.0,0.3053379414386615,288.0
2021-02-23,1,22.14333333,11.53,55.81463333,1358.392,115.9939333,394.31,28.25333333,65.56166667,2021-02-24 02:00:00+07:00,2021-02-23 19:00:00+00:00,2021-02-23 19:00:00+00:00,10.8,106.7,0.0,1.0,-0.8002097,2.0955305,294.1089,296.24927,310.58643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.099270000000047,20.95890000000003,87.7663310832975,2.2431191765941327,159.09989465973672,0.0,0.2963931743882709,240.0
2021-02-23,1,21.57166667,11.24166667,54.80041667,1309.687,114.1746667,393.0,28.21666667,65.925,2021-02-24 03:00:00+07:00,2021-02-23 20:00:00+00:00,2021-02-23 20:00:00+00:00,10.8,106.7,0.0,1.0,-0.6064013,2.3044262,294.23584,296.02344,333.5193,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.873440000000016,21.08584000000002,89.67080100429234,2.38287696868473,165.25705679759744,0.0,0.3053379414386615,288.0
2021-02-23,1,21.57166667,11.24166667,54.80041667,1309.687,114.1746667,393.0,28.21666667,65.925,2021-02-24 03:00:00+07:00,2021-02-23 20:00:00+00:00,2021-02-23 20:00:00+00:00,10.8,106.7,0.0,1.0,-0.6064013,2.3044262,294.23584,296.02344,333.5193,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.873440000000016,21.08584000000002,89.67080100429234,2.38287696868473,165.25705679759744,0.0,0.2963931743882709,240.0
2021-02-23,1,20.98833333,11.13,53.85163333,1270.914,113.9237333,393.0,28.2,66.29166667,2021-02-24 04:00:00+07:00,2021-02-23 21:00:00+00:00,2021-02-23 21:00:00+00:00,10.8,106.7,0.0,1.0,-0.49603564,2.115059,294.54077,296.3059,348.2561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.15590000000003,21.390770000000032,89.81516861939389,2.1724469912131825,166.8012060444844,0.0,0.3053379414386615,288.0
2021-02-23,1,20.98833333,11.13,53.85163333,1270.914,113.9237333,393.0,28.2,66.29166667,2021-02-24 04:00:00+07:00,2021-02-23 21:00:00+00:00,2021-02-23 21:00:00+00:00,10.8,106.7,0.0,1.0,-0.49603564,2.115059,294.54077,296.3059,348.2561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.15590000000003,21.390770000000032,89.81516861939389,2.1724469912131825,166.8012060444844,0.0,0.2963931743882709,240.0
2021-02-23,1,20.96,11.06,52.8047,1263.656,113.0141,393.0,28.18833333,66.58333333,2021-02-24 05:00:00+07:00,2021-02-23 22:00:00+00:00,2021-02-23 22:00:00+00:00,10.8,106.7,0.0,1.0,-0.38631713,1.4882965,294.18066,295.82104,337.31177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.671040000000005,21.03066000000001,90.4707826887761,1.5376174416426496,165.4488631158954,0.0,0.3053379414386615,288.0
2021-02-23,1,20.96,11.06,52.8047,1263.656,113.0141,393.0,28.18833333,66.58333333,2021-02-24 05:00:00+07:00,2021-02-23 22:00:00+00:00,2021-02-23 22:00:00+00:00,10.8,106.7,0.0,1.0,-0.38631713,1.4882965,294.18066,295.82104,337.31177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.671040000000005,21.03066000000001,90.4707826887761,1.5376174416426496,165.4488631158954,0.0,0.2963931743882709,240.0
2021-02-23,1,21.34166667,11.17666667,54.30966667,1322.675,115.3666,399.55,28.16166667,66.90666667,2021-02-24 06:00:00+07:00,2021-02-23 23:00:00+00:00,2021-02-23 23:00:00+00:00,10.8,106.7,0.0,1.0,-0.40281212,1.3186932,294.23242,295.8672,360.35474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.717200000000048,21.082420000000013,90.50505613374304,1.3788434863120376,163.01402151458535,0.0,0.3053379414386615,288.0
2021-02-23,1,21.34166667,11.17666667,54.30966667,1322.675,115.3666,399.55,28.16166667,66.90666667,2021-02-24 06:00:00+07:00,2021-02-23 23:00:00+00:00,2021-02-23 23:00:00+00:00,10.8,106.7,0.0,1.0,-0.40281212,1.3186932,294.23242,295.8672,360.35474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.717200000000048,21.082420000000013,90.50505613374304,1.3788434863120376,163.01402151458535,0.0,0.2963931743882709,240.0
2021-02-24,1,23.5,11.785,55.29116667,1372.335,115.8057333,418.7633333,28.19166667,67.17333333,2021-02-24 07:00:00+07:00,2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,10.8,106.7,0.0,1.0,-0.94667804,1.6540318,294.114,296.11963,407.05518,0.0,1.0,0.0,0.0,1.0,0.0,139354.0,22.969629999999995,20.964,88.48521160802534,1.905786060088981,150.21552020303534,139354.0,,3.0
2021-02-24,1,23.5,11.785,55.29116667,1372.335,115.8057333,418.7633333,28.19166667,67.17333333,2021-02-24 07:00:00+07:00,2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,10.8,106.7,0.0,1.0,-0.94667804,1.6540318,294.114,296.11963,407.05518,0.0,1.0,0.0,0.0,1.0,0.0,139354.0,22.969629999999995,20.964,88.48521160802534,1.905786060088981,150.21552020303534,139354.0,0.4597478920741989,9.0
2021-02-24,1,33.45833333,15.7,65.62963333,1289.441,113.1395667,399.9866667,28.18666667,67.30166667,2021-02-24 08:00:00+07:00,2021-02-24 01:00:00+00:00,2021-02-24 01:00:00+00:00,10.8,106.7,0.0,1.0,-1.4883127,1.5594969,294.23633,296.5642,512.06226,0.0,1.0,9.534426e-08,0.0,1.0,3.8137705e-07,787537.4,23.41420000000005,21.086330000000032,86.78924868416912,2.1557145622950413,136.33794868912003,648183.4,,3.0
2021-02-24,1,33.45833333,15.7,65.62963333,1289.441,113.1395667,399.9866667,28.18666667,67.30166667,2021-02-24 08:00:00+07:00,2021-02-24 01:00:00+00:00,2021-02-24 01:00:00+00:00,10.8,106.7,0.0,1.0,-1.4883127,1.5594969,294.23633,296.5642,512.06226,0.0,1.0,9.534426e-08,0.0,1.0,3.8137705e-07,787537.4,23.41420000000005,21.086330000000032,86.78924868416912,2.1557145622950413,136.33794868912003,648183.4,0.4597478920741989,9.0
2021-02-24,1,72.615,30.90166667,118.66335,746.619,119.4442667,304.3566667,28.135,66.775,2021-02-24 09:00:00+07:00,2021-02-24 02:00:00+00:00,2021-02-24 02:00:00+00:00,10.8,106.7,0.0,1.0,-0.9640527,1.2031355,294.12256,299.2693,720.3286,0.0,1.0,0.0,0.0,1.0,0.0,1507969.0,26.11930000000001,20.972560000000044,73.3267104526963,1.541730404363078,141.29537668542253,720431.6,,3.0
2021-02-24,1,72.615,30.90166667,118.66335,746.619,119.4442667,304.3566667,28.135,66.775,2021-02-24 09:00:00+07:00,2021-02-24 02:00:00+00:00,2021-02-24 02:00:00+00:00,10.8,106.7,0.0,1.0,-0.9640527,1.2031355,294.12256,299.2693,720.3286,0.0,1.0,0.0,0.0,1.0,0.0,1507969.0,26.11930000000001,20.972560000000044,73.3267104526963,1.541730404363078,141.29537668542253,720431.6,0.4597478920741989,9.0
2021-02-24,1,98.17777778,41.6,131.7391111,976.6466667,125.4666667,285.2888889,28.36666667,65.97777778,2021-02-24 10:00:00+07:00,2021-02-24 03:00:00+00:00,2021-02-24 03:00:00+00:00,10.8,106.7,0.0,1.0,-0.18796289,0.5262246,294.47607,300.99097,1034.4148,0.0,1.0,0.0,0.0,1.0,0.0,2297859.0,27.840970000000027,21.326070000000016,67.7260010234591,0.5587865224415423,160.34371042481803,789890.0,,3.0
2021-02-24,1,98.17777778,41.6,131.7391111,976.6466667,125.4666667,285.2888889,28.36666667,65.97777778,2021-02-24 10:00:00+07:00,2021-02-24 03:00:00+00:00,2021-02-24 03:00:00+00:00,10.8,106.7,0.0,1.0,-0.18796289,0.5262246,294.47607,300.99097,1034.4148,0.0,1.0,0.0,0.0,1.0,0.0,2297859.0,27.840970000000027,21.326070000000016,67.7260010234591,0.5587865224415423,160.34371042481803,789890.0,0.4597478920741989,9.0
2021-02-24,1,58.45416667,26.875,40.32329167,1065.3025,85.39575,295.8416667,25.81666667,58.98333333,2021-02-24 11:00:00+07:00,2021-02-24 04:00:00+00:00,2021-02-24 04:00:00+00:00,10.8,106.7,0.0,1.0,0.48239064,0.016255766,293.55347,301.54004,1213.2747,0.0,1.0,4.7675798e-08,0.0,1.0,1.9070319e-07,2929976.0,28.39004,20.403470000000027,61.97533019167826,0.4826644584883543,268.0699574305109,632117.0,,3.0
2021-02-24,1,58.45416667,26.875,40.32329167,1065.3025,85.39575,295.8416667,25.81666667,58.98333333,2021-02-24 11:00:00+07:00,2021-02-24 04:00:00+00:00,2021-02-24 04:00:00+00:00,10.8,106.7,0.0,1.0,0.48239064,0.016255766,293.55347,301.54004,1213.2747,0.0,1.0,4.7675798e-08,0.0,1.0,1.9070319e-07,2929976.0,28.39004,20.403470000000027,61.97533019167826,0.4826644584883543,268.0699574305109,632117.0,0.4597478920741989,9.0
2021-02-24,1,53.995,24.59833333,58.07208333,1227.939,98.0522,319.64,25.705,60.93833333,2021-02-24 12:00:00+07:00,2021-02-24 05:00:00+00:00,2021-02-24 05:00:00+00:00,10.8,106.7,0.0,1.0,0.9408344,-0.22229761,293.11426,302.73682,1521.3738,0.0,1.0,1.1921293e-07,0.0,1.0,4.7685177e-07,2645663.0,29.58682000000005,19.964260000000024,56.2780629660876,0.9667396731463296,283.2938736311536,0.0,,3.0
2021-02-24,1,53.995,24.59833333,58.07208333,1227.939,98.0522,319.64,25.705,60.93833333,2021-02-24 12:00:00+07:00,2021-02-24 05:00:00+00:00,2021-02-24 05:00:00+00:00,10.8,106.7,0.0,1.0,0.9408344,-0.22229761,293.11426,302.73682,1521.3738,0.0,1.0,1.1921293e-07,0.0,1.0,4.7685177e-07,2645663.0,29.58682000000005,19.964260000000024,56.2780629660876,0.9667396731463296,283.2938736311536,0.0,0.4597478920741989,9.0
2021-02-24,1,40.56666667,19.93666667,62.09623333,1316.754,106.9917,351.08,25.81666667,62.84,2021-02-24 13:00:00+07:00,2021-02-24 06:00:00+00:00,2021-02-24 06:00:00+00:00,10.8,106.7,0.0,1.0,1.3227081,-0.104279816,293.00757,303.34497,1581.1094,0.0,1.0,0.0,0.0,1.0,0.0,2741802.0,30.19497000000001,19.85757000000001,53.9859455178747,1.3268123446179585,274.5077675345042,96139.0,,3.0
2021-02-24,1,40.56666667,19.93666667,62.09623333,1316.754,106.9917,351.08,25.81666667,62.84,2021-02-24 13:00:00+07:00,2021-02-24 06:00:00+00:00,2021-02-24 06:00:00+00:00,10.8,106.7,0.0,1.0,1.3227081,-0.104279816,293.00757,303.34497,1581.1094,0.0,1.0,0.0,0.0,1.0,0.0,2741802.0,30.19497000000001,19.85757000000001,53.9859455178747,1.3268123446179585,274.5077675345042,96139.0,0.4597478920741989,9.0
2021-02-24,1,33.93,16.655,58.82456667,1274.734,103.7295667,367.6733333,25.85,63.34333333,2021-02-24 14:00:00+07:00,2021-02-24 07:00:00+00:00,2021-02-24 07:00:00+00:00,10.8,106.7,0.0,1.0,1.5638762,-0.041125994,292.57446,303.6748,1703.1033,0.0,1.0,0.0,0.0,1.0,0.0,1888403.0,30.524800000000027,19.42446000000001,51.56972150248361,1.5644168614243863,271.5063870958203,0.0,,3.0
2021-02-24,1,33.93,16.655,58.82456667,1274.734,103.7295667,367.6733333,25.85,63.34333333,2021-02-24 14:00:00+07:00,2021-02-24 07:00:00+00:00,2021-02-24 07:00:00+00:00,10.8,106.7,0.0,1.0,1.5638762,-0.041125994,292.57446,303.6748,1703.1033,0.0,1.0,0.0,0.0,1.0,0.0,1888403.0,30.524800000000027,19.42446000000001,51.56972150248361,1.5644168614243863,271.5063870958203,0.0,0.4597478920741989,9.0
2021-02-24,1,34.32142857,16.29107143,55.55991071,1626.501429,100.4853571,366.3321429,25.83035714,62.62321429,2021-02-24 15:00:00+07:00,2021-02-24 08:00:00+00:00,2021-02-24 08:00:00+00:00,10.8,106.7,0.0,1.0,1.3892822,0.0024214147,292.78467,303.87158,1766.4458,0.0,1.0,0.0,0.0,1.0,0.0,2184040.0,30.721580000000017,19.63467000000003,51.662920110085,1.389284310170524,269.9001378537227,295637.0,,3.0
2021-02-24,1,34.32142857,16.29107143,55.55991071,1626.501429,100.4853571,366.3321429,25.83035714,62.62321429,2021-02-24 15:00:00+07:00,2021-02-24 08:00:00+00:00,2021-02-24 08:00:00+00:00,10.8,106.7,0.0,1.0,1.3892822,0.0024214147,292.78467,303.87158,1766.4458,0.0,1.0,0.0,0.0,1.0,0.0,2184040.0,30.721580000000017,19.63467000000003,51.662920110085,1.389284310170524,269.9001378537227,295637.0,0.4597478920741989,9.0
2021-02-24,1,32.48833333,15.32,56.37081667,1467.262,102.9767667,355.8833333,25.78,61.42666667,2021-02-24 16:00:00+07:00,2021-02-24 09:00:00+00:00,2021-02-24 09:00:00+00:00,10.8,106.7,0.0,1.0,1.2617426,0.52640676,292.40747,304.01782,1468.8367,0.0,1.0,0.0,0.0,1.0,0.0,1469634.0,30.867819999999995,19.25747000000001,50.0456212773357,1.3671497597660829,247.35380296295537,0.0,,3.0
2021-02-24,1,32.48833333,15.32,56.37081667,1467.262,102.9767667,355.8833333,25.78,61.42666667,2021-02-24 16:00:00+07:00,2021-02-24 09:00:00+00:00,2021-02-24 09:00:00+00:00,10.8,106.7,0.0,1.0,1.2617426,0.52640676,292.40747,304.01782,1468.8367,0.0,1.0,0.0,0.0,1.0,0.0,1469634.0,30.867819999999995,19.25747000000001,50.0456212773357,1.3671497597660829,247.35380296295537,0.0,0.4597478920741989,9.0
2021-02-24,1,45.67333333,20.24666667,88.95661667,1020.131,125.1843667,347.5866667,27.42166667,63.38,2021-02-24 17:00:00+07:00,2021-02-24 10:00:00+00:00,2021-02-24 10:00:00+00:00,10.8,106.7,0.0,1.0,0.72924167,1.745429,293.6809,301.70923,810.5254,0.0,1.0,0.0,0.0,1.0,0.0,865358.7,28.559230000000014,20.53090000000003,61.85338033828744,1.8916436787369308,202.67521216400684,0.0,,3.0
2021-02-24,1,45.67333333,20.24666667,88.95661667,1020.131,125.1843667,347.5866667,27.42166667,63.38,2021-02-24 17:00:00+07:00,2021-02-24 10:00:00+00:00,2021-02-24 10:00:00+00:00,10.8,106.7,0.0,1.0,0.72924167,1.745429,293.6809,301.70923,810.5254,0.0,1.0,0.0,0.0,1.0,0.0,865358.7,28.559230000000014,20.53090000000003,61.85338033828744,1.8916436787369308,202.67521216400684,0.0,0.4597478920741989,9.0
2021-02-24,1,45.57166667,20.53833333,69.78465,917.182,112.3867667,366.8,27.72166667,64.115,2021-02-24 18:00:00+07:00,2021-02-24 11:00:00+00:00,2021-02-24 11:00:00+00:00,10.8,106.7,0.0,1.0,0.016006138,2.2308578,293.86084,300.67383,278.92114,0.0,1.0,0.0,0.0,1.0,0.0,261683.81,27.523830000000032,20.71084000000002,66.43406727592753,2.230915220324276,180.4110833139429,0.0,,3.0
2021-02-24,1,45.57166667,20.53833333,69.78465,917.182,112.3867667,366.8,27.72166667,64.115,2021-02-24 18:00:00+07:00,2021-02-24 11:00:00+00:00,2021-02-24 11:00:00+00:00,10.8,106.7,0.0,1.0,0.016006138,2.2308578,293.86084,300.67383,278.92114,0.0,1.0,0.0,0.0,1.0,0.0,261683.81,27.523830000000032,20.71084000000002,66.43406727592753,2.230915220324276,180.4110833139429,0.0,0.4597478920741989,9.0
2021-02-24,1,40.68833333,18.26833333,67.23275,899.037,113.8923667,366.8,27.71833333,65.11666667,2021-02-24 19:00:00+07:00,2021-02-24 12:00:00+00:00,2021-02-24 12:00:00+00:00,10.8,106.7,0.0,1.0,-1.0589542,2.9187698,293.7964,298.99634,266.12744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.84634,20.64640000000003,73.0403287410902,3.104931745318998,160.05880315581908,0.0,,3.0
2021-02-24,1,40.68833333,18.26833333,67.23275,899.037,113.8923667,366.8,27.71833333,65.11666667,2021-02-24 19:00:00+07:00,2021-02-24 12:00:00+00:00,2021-02-24 12:00:00+00:00,10.8,106.7,0.0,1.0,-1.0589542,2.9187698,293.7964,298.99634,266.12744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.84634,20.64640000000003,73.0403287410902,3.104931745318998,160.05880315581908,0.0,0.4597478920741989,9.0
2021-02-24,1,35.95166667,16.67166667,61.34375,910.306,110.9439,373.35,27.77666667,65.6,2021-02-24 20:00:00+07:00,2021-02-24 13:00:00+00:00,2021-02-24 13:00:00+00:00,10.8,106.7,0.0,1.0,-2.2278452,3.074339,293.8794,298.35986,313.0476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.20986000000005,20.7294,76.24278545207868,3.7966899428428498,144.07072386141272,0.0,,3.0
2021-02-24,1,35.95166667,16.67166667,61.34375,910.306,110.9439,373.35,27.77666667,65.6,2021-02-24 20:00:00+07:00,2021-02-24 13:00:00+00:00,2021-02-24 13:00:00+00:00,10.8,106.7,0.0,1.0,-2.2278452,3.074339,293.8794,298.35986,313.0476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.20986000000005,20.7294,76.24278545207868,3.7966899428428498,144.07072386141272,0.0,0.4597478920741989,9.0
2021-02-24,1,33.30166667,15.71166667,55.91278333,896.554,112.4495,386.8866667,27.8,66.055,2021-02-24 21:00:00+07:00,2021-02-24 14:00:00+00:00,2021-02-24 14:00:00+00:00,10.8,106.7,0.0,1.0,-2.556695,2.9686394,294.49805,297.53833,350.38965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.38833,21.34805,83.17759226882643,3.917844970166298,139.26383038775123,0.0,,3.0
2021-02-24,1,33.30166667,15.71166667,55.91278333,896.554,112.4495,386.8866667,27.8,66.055,2021-02-24 21:00:00+07:00,2021-02-24 14:00:00+00:00,2021-02-24 14:00:00+00:00,10.8,106.7,0.0,1.0,-2.556695,2.9686394,294.49805,297.53833,350.38965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.38833,21.34805,83.17759226882643,3.917844970166298,139.26383038775123,0.0,0.4597478920741989,9.0
2021-02-24,1,33.01333333,15.65333333,53.49175,931.125,110.5361333,393.0,27.8,66.27166667,2021-02-24 22:00:00+07:00,2021-02-24 15:00:00+00:00,2021-02-24 15:00:00+00:00,10.8,106.7,0.0,1.0,-2.2754078,2.6479206,294.62988,297.00317,346.7832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.853170000000038,21.47988000000004,86.58879138957775,3.4912697060246147,139.3269145416662,0.0,,3.0
2021-02-24,1,33.01333333,15.65333333,53.49175,931.125,110.5361333,393.0,27.8,66.27166667,2021-02-24 22:00:00+07:00,2021-02-24 15:00:00+00:00,2021-02-24 15:00:00+00:00,10.8,106.7,0.0,1.0,-2.2754078,2.6479206,294.62988,297.00317,346.7832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.853170000000038,21.47988000000004,86.58879138957775,3.4912697060246147,139.3269145416662,0.0,0.4597478920741989,9.0
2021-02-24,1,32.63833333,15.595,50.6454,934.563,111.0693667,393.0,27.8,66.21666667,2021-02-24 23:00:00+07:00,2021-02-24 16:00:00+00:00,2021-02-24 16:00:00+00:00,10.8,106.7,0.0,1.0,-1.8636799,2.1791315,294.771,297.05908,312.90747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.909080000000017,21.62100000000004,87.04659904641716,2.86738850942042,139.46162253718148,0.0,,3.0
2021-02-24,1,32.63833333,15.595,50.6454,934.563,111.0693667,393.0,27.8,66.21666667,2021-02-24 23:00:00+07:00,2021-02-24 16:00:00+00:00,2021-02-24 16:00:00+00:00,10.8,106.7,0.0,1.0,-1.8636799,2.1791315,294.771,297.05908,312.90747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.909080000000017,21.62100000000004,87.04659904641716,2.86738850942042,139.46162253718148,0.0,0.4597478920741989,9.0
2021-02-24,1,31.20333333,15.18666667,51.49603333,1004.087,109.7206,399.9866667,27.79666667,66.37833333,2021-02-25 00:00:00+07:00,2021-02-24 17:00:00+00:00,2021-02-24 17:00:00+00:00,10.8,106.7,0.0,1.0,-1.480998,1.9083853,294.5044,296.45874,279.1411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.30874,21.3544,88.79154845428886,2.415634394783302,142.18683179845368,0.0,,3.0
2021-02-24,1,31.20333333,15.18666667,51.49603333,1004.087,109.7206,399.9866667,27.79666667,66.37833333,2021-02-25 00:00:00+07:00,2021-02-24 17:00:00+00:00,2021-02-24 17:00:00+00:00,10.8,106.7,0.0,1.0,-1.480998,1.9083853,294.5044,296.45874,279.1411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.30874,21.3544,88.79154845428886,2.415634394783302,142.18683179845368,0.0,0.4597478920741989,9.0
2021-02-24,1,31.48333333,15.345,51.6269,1024.524,108.5600333,412.2133333,27.78,66.46833333,2021-02-25 01:00:00+07:00,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,10.8,106.7,0.0,1.0,-1.072278,1.8349314,294.34302,296.29248,254.18063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.142480000000035,21.193020000000047,88.80489524011982,2.1252654780026803,149.69928624825275,0.0,,3.0
2021-02-24,1,31.48333333,15.345,51.6269,1024.524,108.5600333,412.2133333,27.78,66.46833333,2021-02-25 01:00:00+07:00,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,10.8,106.7,0.0,1.0,-1.072278,1.8349314,294.34302,296.29248,254.18063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.142480000000035,21.193020000000047,88.80489524011982,2.1252654780026803,149.69928624825275,0.0,0.4597478920741989,9.0
2021-02-24,1,32.32166667,15.25833333,53.13186667,976.01,110.3479333,395.1833333,27.7,66.56666667,2021-02-25 02:00:00+07:00,2021-02-24 19:00:00+00:00,2021-02-24 19:00:00+00:00,10.8,106.7,0.0,1.0,-0.8522115,1.5314274,294.46338,296.2981,234.26305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.1481,21.313379999999995,89.43240111682982,1.7525793340682214,150.90485775335537,0.0,,3.0
2021-02-24,1,32.32166667,15.25833333,53.13186667,976.01,110.3479333,395.1833333,27.7,66.56666667,2021-02-25 02:00:00+07:00,2021-02-24 19:00:00+00:00,2021-02-24 19:00:00+00:00,10.8,106.7,0.0,1.0,-0.8522115,1.5314274,294.46338,296.2981,234.26305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.1481,21.313379999999995,89.43240111682982,1.7525793340682214,150.90485775335537,0.0,0.4597478920741989,9.0
